Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,128,512,2913947
GPU0,combined,3932815680,402653184,8,16,128,512,284065
GPU0,collapse,3932815680,402653184,8,16,128,512,22316
GPU0,split,3932815680,402653184,8,16,128,512,24529
GPU0,combined_swap,3932815680,402653184,8,16,128,512,1068107
GPU0,collapse_swap,3932815680,402653184,8,16,128,512,30479
GPU0,split_swap,3932815680,402653184,8,16,128,512,32337
