Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,896,10326642
GPU0,combined,13688799552,1409286144,8,16,256,896,578405
GPU0,collapse,13688799552,1409286144,8,16,256,896,69606
GPU0,split,13688799552,1409286144,8,16,256,896,85010
GPU0,combined_swap,13688799552,1409286144,8,16,256,896,1882999
GPU0,collapse_swap,13688799552,1409286144,8,16,256,896,264595
GPU0,split_swap,13688799552,1409286144,8,16,256,896,124298
