Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,640,532855
GPU0,combined,653329728,62914560,8,16,16,640,13192
GPU0,collapse,653329728,62914560,8,16,16,640,9850
GPU0,split,653329728,62914560,8,16,16,640,10597
GPU0,combined_swap,653329728,62914560,8,16,16,640,256197
GPU0,collapse_swap,653329728,62914560,8,16,16,640,9145
GPU0,split_swap,653329728,62914560,8,16,16,640,37999
