Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,384,229096
GPU0,combined,392480064,37748736,8,16,16,384,41676
GPU0,collapse,392480064,37748736,8,16,16,384,2675
GPU0,split,392480064,37748736,8,16,16,384,8417
GPU0,combined_swap,392480064,37748736,8,16,16,384,296552
GPU0,collapse_swap,392480064,37748736,8,16,16,384,2488
GPU0,split_swap,392480064,37748736,8,16,16,384,6923
