Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,16,166472
GPU0,combined,262055232,25165824,8,16,256,16,210579
GPU0,collapse,262055232,25165824,8,16,256,16,2510
GPU0,split,262055232,25165824,8,16,256,16,8138
GPU0,combined_swap,262055232,25165824,8,16,256,16,35745
GPU0,collapse_swap,262055232,25165824,8,16,256,16,2467
GPU0,split_swap,262055232,25165824,8,16,256,16,4665
