Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,512,16,374624
GPU0,combined,522904896,50331648,8,16,512,16,701665
GPU0,collapse,522904896,50331648,8,16,512,16,4235
GPU0,split,522904896,50331648,8,16,512,16,24000
GPU0,combined_swap,522904896,50331648,8,16,512,16,45664
GPU0,collapse_swap,522904896,50331648,8,16,512,16,4202
GPU0,split_swap,522904896,50331648,8,16,512,16,10294
