Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,640,7466696
GPU0,combined,9782837568,1006632960,8,16,256,640,561695
GPU0,collapse,9782837568,1006632960,8,16,256,640,48890
GPU0,split,9782837568,1006632960,8,16,256,640,59063
GPU0,combined_swap,9782837568,1006632960,8,16,256,640,1328764
GPU0,collapse_swap,9782837568,1006632960,8,16,256,640,84635
GPU0,split_swap,9782837568,1006632960,8,16,256,640,88342
