Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,640,372841
GPU0,combined,653329728,62914560,8,16,16,640,41787
GPU0,collapse,653329728,62914560,8,16,16,640,3007
GPU0,split,653329728,62914560,8,16,16,640,11949
GPU0,combined_swap,653329728,62914560,8,16,16,640,454222
GPU0,collapse_swap,653329728,62914560,8,16,16,640,2877
GPU0,split_swap,653329728,62914560,8,16,16,640,11098
