Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,640,384,11241815
GPU0,combined,14651908416,1509949440,8,16,640,384,1383256
GPU0,collapse,14651908416,1509949440,8,16,640,384,72602
GPU0,split,14651908416,1509949440,8,16,640,384,80429
GPU0,combined_swap,14651908416,1509949440,8,16,640,384,800697
GPU0,collapse_swap,14651908416,1509949440,8,16,640,384,502844
GPU0,split_swap,14651908416,1509949440,8,16,640,384,139166
