Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,128,2181398
GPU0,combined,2951864640,301989888,8,16,384,128,834744
GPU0,collapse,2951864640,301989888,8,16,384,128,16480
GPU0,split,2951864640,301989888,8,16,384,128,19203
GPU0,combined_swap,2951864640,301989888,8,16,384,128,267579
GPU0,collapse_swap,2951864640,301989888,8,16,384,128,26074
GPU0,split_swap,2951864640,301989888,8,16,384,128,22154
