Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,128,1286861
GPU0,combined,1970913600,201326592,8,16,256,128,731523
GPU0,collapse,1970913600,201326592,8,16,256,128,27960
GPU0,split,1970913600,201326592,8,16,256,128,23433
GPU0,combined_swap,1970913600,201326592,8,16,256,128,362631
GPU0,collapse_swap,1970913600,201326592,8,16,256,128,28724
GPU0,split_swap,1970913600,201326592,8,16,256,128,23774
