Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,768,471462
GPU0,combined,783754560,75497472,8,16,16,768,45991
GPU0,collapse,783754560,75497472,8,16,16,768,6986
GPU0,split,783754560,75497472,8,16,16,768,14040
GPU0,combined_swap,783754560,75497472,8,16,16,768,1054099
GPU0,collapse_swap,783754560,75497472,8,16,16,768,7305
GPU0,split_swap,783754560,75497472,8,16,16,768,31873
