Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,768,256,8728254
GPU0,combined,11735818560,1207959552,8,16,768,256,2172812
GPU0,collapse,11735818560,1207959552,8,16,768,256,184957
GPU0,split,11735818560,1207959552,8,16,768,256,131455
GPU0,combined_swap,11735818560,1207959552,8,16,768,256,729948
GPU0,collapse_swap,11735818560,1207959552,8,16,768,256,340898
GPU0,split_swap,11735818560,1207959552,8,16,768,256,118590
