Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,512,302020
GPU0,combined,522904896,50331648,8,16,16,512,41743
GPU0,collapse,522904896,50331648,8,16,16,512,2769
GPU0,split,522904896,50331648,8,16,16,512,10845
GPU0,combined_swap,522904896,50331648,8,16,16,512,385592
GPU0,collapse_swap,522904896,50331648,8,16,16,512,2618
GPU0,split_swap,522904896,50331648,8,16,16,512,9327
