Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,512,425814
GPU0,combined,522904896,50331648,8,16,16,512,12961
GPU0,collapse,522904896,50331648,8,16,16,512,8625
GPU0,split,522904896,50331648,8,16,16,512,9377
GPU0,combined_swap,522904896,50331648,8,16,16,512,199001
GPU0,collapse_swap,522904896,50331648,8,16,16,512,7993
GPU0,split_swap,522904896,50331648,8,16,16,512,30554
