Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,16,246276
GPU0,combined,392480064,37748736,8,16,384,16,296561
GPU0,collapse,392480064,37748736,8,16,384,16,2609
GPU0,split,392480064,37748736,8,16,384,16,9417
GPU0,combined_swap,392480064,37748736,8,16,384,16,33562
GPU0,collapse_swap,392480064,37748736,8,16,384,16,2423
GPU0,split_swap,392480064,37748736,8,16,384,16,5588
