Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,896,128,6311109
GPU0,combined,6875668800,704643072,8,16,896,128,363810
GPU0,collapse,6875668800,704643072,8,16,896,128,90101
GPU0,split,6875668800,704643072,8,16,896,128,106176
GPU0,combined_swap,6875668800,704643072,8,16,896,128,113863
GPU0,collapse_swap,6875668800,704643072,8,16,896,128,88039
GPU0,split_swap,6875668800,704643072,8,16,896,128,97346
