Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,1152,128,6338114
GPU0,combined,8837570880,905969664,8,16,1152,128,3276728
GPU0,collapse,8837570880,905969664,8,16,1152,128,135984
GPU0,split,8837570880,905969664,8,16,1152,128,98774
GPU0,combined_swap,8837570880,905969664,8,16,1152,128,368378
GPU0,collapse_swap,8837570880,905969664,8,16,1152,128,142030
GPU0,split_swap,8837570880,905969664,8,16,1152,128,90304
