Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,768,441868
GPU0,combined,783754560,75497472,8,16,16,768,41930
GPU0,collapse,783754560,75497472,8,16,16,768,5138
GPU0,split,783754560,75497472,8,16,16,768,14197
GPU0,combined_swap,783754560,75497472,8,16,16,768,565103
GPU0,collapse_swap,783754560,75497472,8,16,16,768,4761
GPU0,split_swap,783754560,75497472,8,16,16,768,13515
