Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,768,16,502107
GPU0,combined,783754560,75497472,8,16,768,16,1052783
GPU0,collapse,783754560,75497472,8,16,768,16,6920
GPU0,split,783754560,75497472,8,16,768,16,33479
GPU0,combined_swap,783754560,75497472,8,16,768,16,45928
GPU0,collapse_swap,783754560,75497472,8,16,768,16,7476
GPU0,split_swap,783754560,75497472,8,16,768,16,13198
