Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,1024,16,886088
GPU0,combined,1044604224,100663296,8,16,1024,16,421755
GPU0,collapse,1044604224,100663296,8,16,1024,16,13961
GPU0,split,1044604224,100663296,8,16,1024,16,59567
GPU0,combined_swap,1044604224,100663296,8,16,1024,16,15797
GPU0,collapse_swap,1044604224,100663296,8,16,1024,16,14417
GPU0,split_swap,1044604224,100663296,8,16,1024,16,14636
