Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,256,5158626
GPU0,combined,5876875584,603979776,8,16,384,256,170730
GPU0,collapse,5876875584,603979776,8,16,384,256,79900
GPU0,split,5876875584,603979776,8,16,384,256,95802
GPU0,combined_swap,5876875584,603979776,8,16,384,256,111308
GPU0,collapse_swap,5876875584,603979776,8,16,384,256,79343
GPU0,split_swap,5876875584,603979776,8,16,384,256,80379
