Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,896,12517525
GPU0,combined,13688799552,1409286144,8,16,256,896,230129
GPU0,collapse,13688799552,1409286144,8,16,256,896,179184
GPU0,split,13688799552,1409286144,8,16,256,896,193788
GPU0,combined_swap,13688799552,1409286144,8,16,256,896,379072
GPU0,collapse_swap,13688799552,1409286144,8,16,256,896,176077
GPU0,split_swap,13688799552,1409286144,8,16,256,896,219945
