Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,512,10745253
GPU0,combined,11726897472,1207959552,8,16,384,512,183549
GPU0,collapse,11726897472,1207959552,8,16,384,512,152444
GPU0,split,11726897472,1207959552,8,16,384,512,168983
GPU0,combined_swap,11726897472,1207959552,8,16,384,512,231390
GPU0,collapse_swap,11726897472,1207959552,8,16,384,512,157303
GPU0,split_swap,11726897472,1207959552,8,16,384,512,159249
