Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,640,256,8961071
GPU0,combined,9782837568,1006632960,8,16,640,256,292114
GPU0,collapse,9782837568,1006632960,8,16,640,256,127156
GPU0,split,9782837568,1006632960,8,16,640,256,158248
GPU0,combined_swap,9782837568,1006632960,8,16,640,256,122964
GPU0,collapse_swap,9782837568,1006632960,8,16,640,256,128081
GPU0,split_swap,9782837568,1006632960,8,16,640,256,129148
