Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,384,4204411
GPU0,combined,5876875584,603979776,8,16,256,384,724274
GPU0,collapse,5876875584,603979776,8,16,256,384,91373
GPU0,split,5876875584,603979776,8,16,256,384,66612
GPU0,combined_swap,5876875584,603979776,8,16,256,384,1088172
GPU0,collapse_swap,5876875584,603979776,8,16,256,384,93304
GPU0,split_swap,5876875584,603979776,8,16,256,384,66343
