Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,896,735126
GPU0,combined,914179392,88080384,8,16,16,896,20946
GPU0,collapse,914179392,88080384,8,16,16,896,14011
GPU0,split,914179392,88080384,8,16,16,896,16702
GPU0,combined_swap,914179392,88080384,8,16,16,896,352362
GPU0,collapse_swap,914179392,88080384,8,16,16,896,12426
GPU0,split_swap,914179392,88080384,8,16,16,896,52506
