Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,896,16,772670
GPU0,combined,914179392,88080384,8,16,896,16,356826
GPU0,collapse,914179392,88080384,8,16,896,16,12330
GPU0,split,914179392,88080384,8,16,896,16,50295
GPU0,combined_swap,914179392,88080384,8,16,896,16,15266
GPU0,collapse_swap,914179392,88080384,8,16,896,16,12233
GPU0,split_swap,914179392,88080384,8,16,896,16,13618
