Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,768,128,5163543
GPU0,combined,5894717760,603979776,8,16,768,128,321931
GPU0,collapse,5894717760,603979776,8,16,768,128,75632
GPU0,split,5894717760,603979776,8,16,768,128,93800
GPU0,combined_swap,5894717760,603979776,8,16,768,128,111269
GPU0,collapse_swap,5894717760,603979776,8,16,768,128,79209
GPU0,split_swap,5894717760,603979776,8,16,768,128,80747
