Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,16,157860
GPU0,combined,262055232,25165824,8,16,256,16,352462
GPU0,collapse,262055232,25165824,8,16,256,16,3237
GPU0,split,262055232,25165824,8,16,256,16,12500
GPU0,combined_swap,262055232,25165824,8,16,256,16,45630
GPU0,collapse_swap,262055232,25165824,8,16,256,16,3167
GPU0,split_swap,262055232,25165824,8,16,256,16,5280
