Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,1024,639201
GPU0,combined,1044604224,100663296,8,16,16,1024,46478
GPU0,collapse,1044604224,100663296,8,16,16,1024,8278
GPU0,split,1044604224,100663296,8,16,16,1024,19601
GPU0,combined_swap,1044604224,100663296,8,16,16,1024,1404995
GPU0,collapse_swap,1044604224,100663296,8,16,16,1024,8619
GPU0,split_swap,1044604224,100663296,8,16,16,1024,42405
