Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,128,110533
GPU0,combined,131630400,12582912,8,16,16,128,11649
GPU0,collapse,131630400,12582912,8,16,16,128,3469
GPU0,split,131630400,12582912,8,16,16,128,3903
GPU0,combined_swap,131630400,12582912,8,16,16,128,55019
GPU0,collapse_swap,131630400,12582912,8,16,16,128,3568
GPU0,split_swap,131630400,12582912,8,16,16,128,9500
