Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,256,640,7012283
GPU0,combined,9782837568,1006632960,8,16,256,640,725926
GPU0,collapse,9782837568,1006632960,8,16,256,640,161347
GPU0,split,9782837568,1006632960,8,16,256,640,99852
GPU0,combined_swap,9782837568,1006632960,8,16,256,640,1814072
GPU0,collapse_swap,9782837568,1006632960,8,16,256,640,172842
GPU0,split_swap,9782837568,1006632960,8,16,256,640,109889
