Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,1152,657252
GPU0,combined,1175029056,113246208,8,16,16,1152,41785
GPU0,collapse,1175029056,113246208,8,16,16,1152,5485
GPU0,split,1175029056,113246208,8,16,16,1152,19970
GPU0,combined_swap,1175029056,113246208,8,16,16,1152,829805
GPU0,collapse_swap,1175029056,113246208,8,16,16,1152,5556
GPU0,split_swap,1175029056,113246208,8,16,16,1152,20253
