Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,128,16,82475
GPU0,combined,131630400,12582912,8,16,128,16,106572
GPU0,collapse,131630400,12582912,8,16,128,16,2691
GPU0,split,131630400,12582912,8,16,128,16,5498
GPU0,combined_swap,131630400,12582912,8,16,128,16,39208
GPU0,collapse_swap,131630400,12582912,8,16,128,16,2744
GPU0,split_swap,131630400,12582912,8,16,128,16,2563
