Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,384,6757849
GPU0,combined,8801886528,905969664,8,16,384,384,840428
GPU0,collapse,8801886528,905969664,8,16,384,384,46262
GPU0,split,8801886528,905969664,8,16,384,384,49319
GPU0,combined_swap,8801886528,905969664,8,16,384,384,809356
GPU0,collapse_swap,8801886528,905969664,8,16,384,384,72382
GPU0,split_swap,8801886528,905969664,8,16,384,384,73000
