Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,1152,128,6706288
GPU0,combined,8837570880,905969664,8,16,1152,128,2467946
GPU0,collapse,8837570880,905969664,8,16,1152,128,46198
GPU0,split,8837570880,905969664,8,16,1152,128,53906
GPU0,combined_swap,8837570880,905969664,8,16,1152,128,275334
GPU0,collapse_swap,8837570880,905969664,8,16,1152,128,72977
GPU0,split_swap,8837570880,905969664,8,16,1152,128,72912
