Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,512,16,451000
GPU0,combined,522904896,50331648,8,16,512,16,198741
GPU0,collapse,522904896,50331648,8,16,512,16,7722
GPU0,split,522904896,50331648,8,16,512,16,30281
GPU0,combined_swap,522904896,50331648,8,16,512,16,8567
GPU0,collapse_swap,522904896,50331648,8,16,512,16,7926
GPU0,split_swap,522904896,50331648,8,16,512,16,8456
