Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,640,384,13402405
GPU0,combined,14651908416,1509949440,8,16,640,384,288415
GPU0,collapse,14651908416,1509949440,8,16,640,384,190224
GPU0,split,14651908416,1509949440,8,16,640,384,203232
GPU0,combined_swap,14651908416,1509949440,8,16,640,384,192104
GPU0,collapse_swap,14651908416,1509949440,8,16,640,384,190354
GPU0,split_swap,14651908416,1509949440,8,16,640,384,192704
