Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,896,512859
GPU0,combined,914179392,88080384,8,16,16,896,41834
GPU0,collapse,914179392,88080384,8,16,16,896,5151
GPU0,split,914179392,88080384,8,16,16,896,16524
GPU0,combined_swap,914179392,88080384,8,16,16,896,640210
GPU0,collapse_swap,914179392,88080384,8,16,16,896,4898
GPU0,split_swap,914179392,88080384,8,16,16,896,15288
