Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,128,1152,7919798
GPU0,combined,8837570880,905969664,8,16,128,1152,131094
GPU0,collapse,8837570880,905969664,8,16,128,1152,116045
GPU0,split,8837570880,905969664,8,16,128,1152,121435
GPU0,combined_swap,8837570880,905969664,8,16,128,1152,445164
GPU0,collapse_swap,8837570880,905969664,8,16,128,1152,113847
GPU0,split_swap,8837570880,905969664,8,16,128,1152,140414
