Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,512,10629489
GPU0,combined,11726897472,1207959552,8,16,384,512,1124107
GPU0,collapse,11726897472,1207959552,8,16,384,512,194388
GPU0,split,11726897472,1207959552,8,16,384,512,131273
GPU0,combined_swap,11726897472,1207959552,8,16,384,512,1457218
GPU0,collapse_swap,11726897472,1207959552,8,16,384,512,297835
GPU0,split_swap,11726897472,1207959552,8,16,384,512,131686
