Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,16,384,236682
GPU0,combined,392480064,37748736,8,16,16,384,45979
GPU0,collapse,392480064,37748736,8,16,16,384,3748
GPU0,split,392480064,37748736,8,16,16,384,9052
GPU0,combined_swap,392480064,37748736,8,16,16,384,527370
GPU0,collapse_swap,392480064,37748736,8,16,16,384,3903
GPU0,split_swap,392480064,37748736,8,16,16,384,15986
