Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,256,4283911
GPU0,combined,5876875584,603979776,8,16,384,256,1094004
GPU0,collapse,5876875584,603979776,8,16,384,256,90149
GPU0,split,5876875584,603979776,8,16,384,256,65222
GPU0,combined_swap,5876875584,603979776,8,16,384,256,727164
GPU0,collapse_swap,5876875584,603979776,8,16,384,256,94014
GPU0,split_swap,5876875584,603979776,8,16,384,256,64909
