Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,1024,16,633541
GPU0,combined,1044604224,100663296,8,16,1024,16,756034
GPU0,collapse,1044604224,100663296,8,16,1024,16,5107
GPU0,split,1044604224,100663296,8,16,1024,16,20058
GPU0,combined_swap,1044604224,100663296,8,16,1024,16,33691
GPU0,collapse_swap,1044604224,100663296,8,16,1024,16,6797
GPU0,split_swap,1044604224,100663296,8,16,1024,16,14186
