Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,128,768,5495543
GPU0,combined,5894717760,603979776,8,16,128,768,376459
GPU0,collapse,5894717760,603979776,8,16,128,768,90975
GPU0,split,5894717760,603979776,8,16,128,768,61942
GPU0,combined_swap,5894717760,603979776,8,16,128,768,2179548
GPU0,collapse_swap,5894717760,603979776,8,16,128,768,93549
GPU0,split_swap,5894717760,603979776,8,16,128,768,64734
