Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,256,4506649
GPU0,combined,5876875584,603979776,8,16,384,256,842626
GPU0,collapse,5876875584,603979776,8,16,384,256,29125
GPU0,split,5876875584,603979776,8,16,384,256,38132
GPU0,combined_swap,5876875584,603979776,8,16,384,256,539403
GPU0,collapse_swap,5876875584,603979776,8,16,384,256,49394
GPU0,split_swap,5876875584,603979776,8,16,384,256,50787
