Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,512,256,7196650
GPU0,combined,7829856576,805306368,8,16,512,256,219877
GPU0,collapse,7829856576,805306368,8,16,512,256,103833
GPU0,split,7829856576,805306368,8,16,512,256,126990
GPU0,combined_swap,7829856576,805306368,8,16,512,256,118876
GPU0,collapse_swap,7829856576,805306368,8,16,512,256,105882
GPU0,split_swap,7829856576,805306368,8,16,512,256,112030
