Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,1152,16,770027
GPU0,combined,1175029056,113246208,8,16,1152,16,1581871
GPU0,collapse,1175029056,113246208,8,16,1152,16,11415
GPU0,split,1175029056,113246208,8,16,1152,16,48815
GPU0,combined_swap,1175029056,113246208,8,16,1152,16,46228
GPU0,collapse_swap,1175029056,113246208,8,16,1152,16,11151
GPU0,split_swap,1175029056,113246208,8,16,1152,16,20612
