Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,512,384,7687799
GPU0,combined,11726897472,1207959552,8,16,512,384,1500917
GPU0,collapse,11726897472,1207959552,8,16,512,384,193753
GPU0,split,11726897472,1207959552,8,16,512,384,131173
GPU0,combined_swap,11726897472,1207959552,8,16,512,384,1094628
GPU0,collapse_swap,11726897472,1207959552,8,16,512,384,378176
GPU0,split_swap,11726897472,1207959552,8,16,512,384,129675
