Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,768,128,4486718
GPU0,combined,5894717760,603979776,8,16,768,128,1642608
GPU0,collapse,5894717760,603979776,8,16,768,128,29245
GPU0,split,5894717760,603979776,8,16,768,128,36611
GPU0,combined_swap,5894717760,603979776,8,16,768,128,269800
GPU0,collapse_swap,5894717760,603979776,8,16,768,128,48663
GPU0,split_swap,5894717760,603979776,8,16,768,128,45222
