Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,640,128,4385508
GPU0,combined,4913766720,503316480,8,16,640,128,287778
GPU0,collapse,4913766720,503316480,8,16,640,128,65330
GPU0,split,4913766720,503316480,8,16,640,128,79549
GPU0,combined_swap,4913766720,503316480,8,16,640,128,62205
GPU0,collapse_swap,4913766720,503316480,8,16,640,128,64450
GPU0,split_swap,4913766720,503316480,8,16,640,128,65523
