Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,640,16,562715
GPU0,combined,653329728,62914560,8,16,640,16,279262
GPU0,collapse,653329728,62914560,8,16,640,16,9413
GPU0,split,653329728,62914560,8,16,640,16,39373
GPU0,combined_swap,653329728,62914560,8,16,640,16,9253
GPU0,collapse_swap,653329728,62914560,8,16,640,16,9582
GPU0,split_swap,653329728,62914560,8,16,640,16,11677
