Device,transform,mem_to,mem_from,LX,LY,LZ,LT,runtime(us)
CPU,,0,0,8,16,384,128,1948641
GPU0,combined,2951864640,301989888,8,16,384,128,1089387
GPU0,collapse,2951864640,301989888,8,16,384,128,44932
GPU0,split,2951864640,301989888,8,16,384,128,33572
GPU0,combined_swap,2951864640,301989888,8,16,384,128,364837
GPU0,collapse_swap,2951864640,301989888,8,16,384,128,45837
GPU0,split_swap,2951864640,301989888,8,16,384,128,34373
