add_collapse,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1604
mult_collapse,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1597
div_collapse,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1611
add_collapse,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16290
mult_collapse,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14654
div_collapse,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21600
add_collapse,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,142371
mult_collapse,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,156035
div_collapse,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,129635
add_collapse,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,123675
mult_collapse,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,122298
div_collapse,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,129266
add_collapse,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,125714
mult_collapse,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,192327
div_collapse,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,111657
add_collapse,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1537
mult_collapse,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1538
div_collapse,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1576
add_collapse,125000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1959
mult_collapse,125000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962
div_collapse,125000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1974
add_collapse,125000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16548
mult_collapse,125000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16543
div_collapse,125000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25182
