add_collapse_swap,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9789
mult_collapse_swap,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9591
div_collapse_swap,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9593
add_collapse_swap,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88463
mult_collapse_swap,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88230
div_collapse_swap,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,88542
add_collapse_swap,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,150506
mult_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,137006
div_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,138151
add_collapse_swap,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,197806
mult_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,195678
div_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,196189
add_collapse_swap,100000000,0,9,0,0,800000000,400000000,1,0,0,0,0,0,0,0,0,1,0,196054
mult_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,1,0,0,0,0,0,0,1,0,183002
div_collapse_swap,100000000,0,9,0,0,800000000,400000000,0,0,0,0,1,0,0,0,0,1,0,181813
add_collapse_swap,100000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74140
mult_collapse_swap,100000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,71788
div_collapse_swap,100000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73560
add_collapse_swap,125000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12663
mult_collapse_swap,125000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12412
div_collapse_swap,125000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12384
add_collapse_swap,125000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,108947
mult_collapse_swap,125000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,108866
div_collapse_swap,125000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109362
add_collapse_swap,125000000,0,9,0,0,1000000000,500000000,1,0,0,0,0,0,0,0,0,1,0,169887
mult_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,1,0,0,0,0,0,0,1,0,147755
div_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,0,0,1,0,0,0,0,1,0,145924
add_collapse_swap,125000000,0,9,0,0,1000000000,500000000,1,0,0,0,0,0,0,0,0,1,0,333614
mult_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,1,0,0,0,0,0,0,1,0,244775
div_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,0,0,1,0,0,0,0,1,0,244957
add_collapse_swap,125000000,0,9,0,0,1000000000,500000000,1,0,0,0,0,0,0,0,0,1,0,248365
mult_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,1,0,0,0,0,0,0,1,0,232456
div_collapse_swap,125000000,0,9,0,0,1000000000,500000000,0,0,0,0,1,0,0,0,0,1,0,231796
add_collapse_swap,125000000,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93407
mult_collapse_swap,125000000,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91247
div_collapse_swap,125000000,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93219
