Kernel,mem_to,mem_from,N1,N2,time
add_combine_double,3500000000,1750000000,12500,17500,565574
mult_combine_double,3500000000,1750000000,12500,17500,662507
div_combine_double,3500000000,1750000000,12500,17500,668385
add_combine_double,0,0,12500,17500,38735
mult_combine_double,0,0,12500,17500,35909
div_combine_double,0,0,12500,17500,37498
add_combine_float,0,0,12500,17500,21955
mult_combine_float,0,0,12500,17500,21866
div_combine_float,0,0,12500,17500,23716
add_combine_float,0,0,12500,17500,24902
mult_combine_float,0,0,12500,17500,21044
div_combine_float,0,0,12500,17500,55327
add_combine_float,1750000000,875000000,12500,17500,450875
mult_combine_float,1750000000,875000000,12500,17500,498797
div_combine_float,1750000000,875000000,12500,17500,498743
add_combine_float,1750000000,875000000,12500,17500,321252
mult_combine_float,1750000000,875000000,12500,17500,323249
div_combine_float,1750000000,875000000,12500,17500,352756
add_combine_float,1750000000,875000000,12500,17500,286220
mult_combine_float,1750000000,875000000,12500,17500,335380
div_combine_float,1750000000,875000000,12500,17500,339062
add_combine_float,0,0,12500,17500,23764
mult_combine_float,0,0,12500,17500,21623
div_combine_float,0,0,12500,17500,24630
add_combine_int,0,0,12500,17500,22523
mult_combine_int,0,0,12500,17500,22037
div_combine_int,0,0,12500,17500,22475
add_combine_int,0,0,12500,17500,22867
mult_combine_int,0,0,12500,17500,21040
div_combine_int,0,0,12500,17500,31053
add_combine_int,1750000000,875000000,12500,17500,450049
mult_combine_int,1750000000,875000000,12500,17500,497174
div_combine_int,1750000000,875000000,12500,17500,494362
add_combine_int,1750000000,875000000,12500,17500,320937
mult_combine_int,1750000000,875000000,12500,17500,323039
div_combine_int,1750000000,875000000,12500,17500,329738
add_combine_int,1750000000,875000000,12500,17500,290088
mult_combine_int,1750000000,875000000,12500,17500,335708
div_combine_int,1750000000,875000000,12500,17500,335638
add_combine_int,0,0,12500,17500,24604
mult_combine_int,0,0,12500,17500,21412
div_combine_int,0,0,12500,17500,21826
add_combine_long,0,0,12500,17500,36119
mult_combine_long,0,0,12500,17500,36016
div_combine_long,0,0,12500,17500,36529
add_combine_long,0,0,12500,17500,34842
mult_combine_long,0,0,12500,17500,33760
div_combine_long,0,0,12500,17500,78479
add_combine_long,3500000000,1750000000,12500,17500,689412
mult_combine_long,3500000000,1750000000,12500,17500,780003
div_combine_long,3500000000,1750000000,12500,17500,797810
add_combine_long,3500000000,1750000000,12500,17500,642693
mult_combine_long,3500000000,1750000000,12500,17500,639571
div_combine_long,3500000000,1750000000,12500,17500,692887
add_combine_long,3500000000,1750000000,12500,17500,564647
mult_combine_long,3500000000,1750000000,12500,17500,664615
div_combine_long,3500000000,1750000000,12500,17500,667752
add_combine_long,0,0,12500,17500,38386
mult_combine_long,0,0,12500,17500,36117
div_combine_long,0,0,12500,17500,36335
add_combine_double,0,0,12500,20000,42224
mult_combine_double,0,0,12500,20000,42148
div_combine_double,0,0,12500,20000,42888
add_combine_double,0,0,12500,20000,39688
mult_combine_double,0,0,12500,20000,38224
div_combine_double,0,0,12500,20000,66562
add_combine_double,4000000000,2000000000,12500,20000,758464
mult_combine_double,4000000000,2000000000,12500,20000,872648
div_combine_double,4000000000,2000000000,12500,20000,884400
add_combine_double,4000000000,2000000000,12500,20000,736847
mult_combine_double,4000000000,2000000000,12500,20000,731921
div_combine_double,4000000000,2000000000,12500,20000,765846
add_combine_double,4000000000,2000000000,12500,20000,644043
mult_combine_double,4000000000,2000000000,12500,20000,759870
div_combine_double,4000000000,2000000000,12500,20000,766697
add_combine_double,0,0,12500,20000,44433
mult_combine_double,0,0,12500,20000,42121
div_combine_double,0,0,12500,20000,43239
add_combine_float,0,0,12500,20000,24756
mult_combine_float,0,0,12500,20000,24767
div_combine_float,0,0,12500,20000,26651
add_combine_float,0,0,12500,20000,31433
mult_combine_float,0,0,12500,20000,23401
div_combine_float,0,0,12500,20000,60240
add_combine_float,2000000000,1000000000,12500,20000,451805
mult_combine_float,2000000000,1000000000,12500,20000,510197
div_combine_float,2000000000,1000000000,12500,20000,507137
add_combine_float,2000000000,1000000000,12500,20000,368302
mult_combine_float,2000000000,1000000000,12500,20000,365899
div_combine_float,2000000000,1000000000,12500,20000,409918
add_combine_float,2000000000,1000000000,12500,20000,330085
mult_combine_float,2000000000,1000000000,12500,20000,384477
div_combine_float,2000000000,1000000000,12500,20000,386277
add_combine_float,0,0,12500,20000,26959
mult_combine_float,0,0,12500,20000,24524
div_combine_float,0,0,12500,20000,26443
add_combine_int,0,0,12500,20000,24922
mult_combine_int,0,0,12500,20000,24901
div_combine_int,0,0,12500,20000,24966
add_combine_int,0,0,12500,20000,25356
mult_combine_int,0,0,12500,20000,23451
div_combine_int,0,0,12500,20000,34382
add_combine_int,2000000000,1000000000,12500,20000,452787
mult_combine_int,2000000000,1000000000,12500,20000,510218
div_combine_int,2000000000,1000000000,12500,20000,507678
add_combine_int,2000000000,1000000000,12500,20000,389275
mult_combine_int,2000000000,1000000000,12500,20000,365907
div_combine_int,2000000000,1000000000,12500,20000,411103
add_combine_int,2000000000,1000000000,12500,20000,328052
mult_combine_int,2000000000,1000000000,12500,20000,387413
div_combine_int,2000000000,1000000000,12500,20000,386804
add_combine_int,0,0,12500,20000,28189
mult_combine_int,0,0,12500,20000,24620
div_combine_int,0,0,12500,20000,24660
add_combine_long,0,0,12500,20000,41985
mult_combine_long,0,0,12500,20000,41724
div_combine_long,0,0,12500,20000,42156
add_combine_long,0,0,12500,20000,40213
mult_combine_long,0,0,12500,20000,39075
div_combine_long,0,0,12500,20000,88784
add_combine_long,4000000000,2000000000,12500,20000,762402
mult_combine_long,4000000000,2000000000,12500,20000,870937
div_combine_long,4000000000,2000000000,12500,20000,884245
add_combine_long,4000000000,2000000000,12500,20000,768039
mult_combine_long,4000000000,2000000000,12500,20000,733082
div_combine_long,4000000000,2000000000,12500,20000,781369
add_combine_long,4000000000,2000000000,12500,20000,644112
mult_combine_long,4000000000,2000000000,12500,20000,759716
div_combine_long,4000000000,2000000000,12500,20000,764202
add_combine_long,0,0,12500,20000,44359
mult_combine_long,0,0,12500,20000,42068
div_combine_long,0,0,12500,20000,42113
add_combine_double,0,0,12500,22500,46150
mult_combine_double,0,0,12500,22500,45918
div_combine_double,0,0,12500,22500,47241
add_combine_double,0,0,12500,22500,45489
mult_combine_double,0,0,12500,22500,44056
div_combine_double,0,0,12500,22500,74098
add_combine_double,4500000000,2250000000,12500,22500,841650
mult_combine_double,4500000000,2250000000,12500,22500,960263
div_combine_double,4500000000,2250000000,12500,22500,975345
add_combine_double,4500000000,2250000000,12500,22500,828404
mult_combine_double,4500000000,2250000000,12500,22500,827971
div_combine_double,4500000000,2250000000,12500,22500,868704
add_combine_double,4500000000,2250000000,12500,22500,797142
mult_combine_double,4500000000,2250000000,12500,22500,850235
div_combine_double,4500000000,2250000000,12500,22500,850248
add_combine_double,0,0,12500,22500,47902
mult_combine_double,0,0,12500,22500,45535
div_combine_double,0,0,12500,22500,46353
add_combine_float,0,0,12500,22500,28437
mult_combine_float,0,0,12500,22500,28340
div_combine_float,0,0,12500,22500,30443
add_combine_float,0,0,12500,22500,36068
mult_combine_float,0,0,12500,22500,30094
div_combine_float,0,0,12500,22500,68042
add_combine_float,2250000000,1125000000,12500,22500,502144
mult_combine_float,2250000000,1125000000,12500,22500,562678
div_combine_float,2250000000,1125000000,12500,22500,563880
add_combine_float,2250000000,1125000000,12500,22500,432247
mult_combine_float,2250000000,1125000000,12500,22500,416301
div_combine_float,2250000000,1125000000,12500,22500,453197
add_combine_float,2250000000,1125000000,12500,22500,364515
mult_combine_float,2250000000,1125000000,12500,22500,432247
div_combine_float,2250000000,1125000000,12500,22500,442284
add_combine_float,0,0,12500,22500,30563
mult_combine_float,0,0,12500,22500,27777
div_combine_float,0,0,12500,22500,29566
add_combine_int,0,0,12500,22500,28453
mult_combine_int,0,0,12500,22500,28483
div_combine_int,0,0,12500,22500,28499
add_combine_int,0,0,12500,22500,31878
mult_combine_int,0,0,12500,22500,30095
div_combine_int,0,0,12500,22500,37665
add_combine_int,2250000000,1125000000,12500,22500,501852
mult_combine_int,2250000000,1125000000,12500,22500,562610
div_combine_int,2250000000,1125000000,12500,22500,588994
add_combine_int,2250000000,1125000000,12500,22500,417811
mult_combine_int,2250000000,1125000000,12500,22500,421141
div_combine_int,2250000000,1125000000,12500,22500,424194
add_combine_int,2250000000,1125000000,12500,22500,365163
mult_combine_int,2250000000,1125000000,12500,22500,427940
div_combine_int,2250000000,1125000000,12500,22500,438520
add_combine_int,0,0,12500,22500,30757
mult_combine_int,0,0,12500,22500,27908
div_combine_int,0,0,12500,22500,28118
add_combine_long,0,0,12500,22500,46168
mult_combine_long,0,0,12500,22500,46057
div_combine_long,0,0,12500,22500,46516
add_combine_long,0,0,12500,22500,45946
mult_combine_long,0,0,12500,22500,44958
div_combine_long,0,0,12500,22500,98920
add_combine_long,4500000000,2250000000,12500,22500,840956
mult_combine_long,4500000000,2250000000,12500,22500,959229
div_combine_long,4500000000,2250000000,12500,22500,974863
add_combine_long,4500000000,2250000000,12500,22500,829026
mult_combine_long,4500000000,2250000000,12500,22500,827410
div_combine_long,4500000000,2250000000,12500,22500,891744
add_combine_long,4500000000,2250000000,12500,22500,787984
mult_combine_long,4500000000,2250000000,12500,22500,849414
div_combine_long,4500000000,2250000000,12500,22500,850895
add_combine_long,0,0,12500,22500,48072
mult_combine_long,0,0,12500,22500,45670
div_combine_long,0,0,12500,22500,46219
add_combine_double,0,0,12500,25000,51575
mult_combine_double,0,0,12500,25000,51598
div_combine_double,0,0,12500,25000,53554
add_combine_double,0,0,12500,25000,51294
mult_combine_double,0,0,12500,25000,49728
div_combine_double,0,0,12500,25000,81479
add_combine_double,5000000000,2500000000,12500,25000,913065
mult_combine_double,5000000000,2500000000,12500,25000,1048775
div_combine_double,5000000000,2500000000,12500,25000,1066472
add_combine_double,5000000000,2500000000,12500,25000,923103
mult_combine_double,5000000000,2500000000,12500,25000,918278
div_combine_double,5000000000,2500000000,12500,25000,954920
add_combine_double,5000000000,2500000000,12500,25000,807442
mult_combine_double,5000000000,2500000000,12500,25000,946726
div_combine_double,5000000000,2500000000,12500,25000,947901
add_combine_double,0,0,12500,25000,54125
mult_combine_double,0,0,12500,25000,51718
div_combine_double,0,0,12500,25000,52890
add_combine_float,0,0,12500,25000,30018
mult_combine_float,0,0,12500,25000,29907
div_combine_float,0,0,12500,25000,32925
add_combine_float,0,0,12500,25000,38165
mult_combine_float,0,0,12500,25000,36512
div_combine_float,0,0,12500,25000,73611
add_combine_float,2500000000,1250000000,12500,25000,538511
mult_combine_float,2500000000,1250000000,12500,25000,606777
div_combine_float,2500000000,1250000000,12500,25000,609025
add_combine_float,2500000000,1250000000,12500,25000,469924
mult_combine_float,2500000000,1250000000,12500,25000,467157
div_combine_float,2500000000,1250000000,12500,25000,504165
add_combine_float,2500000000,1250000000,12500,25000,407977
mult_combine_float,2500000000,1250000000,12500,25000,480351
div_combine_float,2500000000,1250000000,12500,25000,493654
add_combine_float,0,0,12500,25000,32311
mult_combine_float,0,0,12500,25000,29878
div_combine_float,0,0,12500,25000,33515
add_combine_int,0,0,12500,25000,29980
mult_combine_int,0,0,12500,25000,29873
div_combine_int,0,0,12500,25000,30647
add_combine_int,0,0,12500,25000,40949
mult_combine_int,0,0,12500,25000,36476
div_combine_int,0,0,12500,25000,41105
add_combine_int,2500000000,1250000000,12500,25000,538576
mult_combine_int,2500000000,1250000000,12500,25000,607577
div_combine_int,2500000000,1250000000,12500,25000,607176
add_combine_int,2500000000,1250000000,12500,25000,468982
mult_combine_int,2500000000,1250000000,12500,25000,466793
div_combine_int,2500000000,1250000000,12500,25000,472008
add_combine_int,2500000000,1250000000,12500,25000,411906
mult_combine_int,2500000000,1250000000,12500,25000,481404
div_combine_int,2500000000,1250000000,12500,25000,488939
add_combine_int,0,0,12500,25000,34038
mult_combine_int,0,0,12500,25000,29982
div_combine_int,0,0,12500,25000,30678
add_combine_long,0,0,12500,25000,52580
mult_combine_long,0,0,12500,25000,52436
div_combine_long,0,0,12500,25000,52673
add_combine_long,0,0,12500,25000,51848
mult_combine_long,0,0,12500,25000,50665
div_combine_long,0,0,12500,25000,109177
add_combine_long,5000000000,2500000000,12500,25000,913408
mult_combine_long,5000000000,2500000000,12500,25000,1050865
div_combine_long,5000000000,2500000000,12500,25000,1069570
add_combine_long,5000000000,2500000000,12500,25000,923142
mult_combine_long,5000000000,2500000000,12500,25000,920965
div_combine_long,5000000000,2500000000,12500,25000,992056
add_combine_long,5000000000,2500000000,12500,25000,808234
mult_combine_long,5000000000,2500000000,12500,25000,944663
div_combine_long,5000000000,2500000000,12500,25000,950049
add_combine_long,0,0,12500,25000,54220
mult_combine_long,0,0,12500,25000,51873
div_combine_long,0,0,12500,25000,52213
add_combine_double,0,0,12500,27500,57188
mult_combine_double,0,0,12500,27500,56869
div_combine_double,0,0,12500,27500,58407
add_combine_double,0,0,12500,27500,56717
mult_combine_double,0,0,12500,27500,55007
div_combine_double,0,0,12500,27500,88794
add_combine_double,5500000000,2750000000,12500,27500,997613
mult_combine_double,5500000000,2750000000,12500,27500,1137016
div_combine_double,5500000000,2750000000,12500,27500,1159896
add_combine_double,5500000000,2750000000,12500,27500,1013700
mult_combine_double,5500000000,2750000000,12500,27500,1011656
div_combine_double,5500000000,2750000000,12500,27500,1046409
add_combine_double,5500000000,2750000000,12500,27500,977478
mult_combine_double,5500000000,2750000000,12500,27500,1039187
div_combine_double,5500000000,2750000000,12500,27500,1040996
add_combine_double,0,0,12500,27500,59052
mult_combine_double,0,0,12500,27500,56199
div_combine_double,0,0,12500,27500,59255
add_combine_float,0,0,12500,27500,34854
mult_combine_float,0,0,12500,27500,34792
div_combine_float,0,0,12500,27500,37428
add_combine_float,0,0,12500,27500,43456
mult_combine_float,0,0,12500,27500,41637
div_combine_float,0,0,12500,27500,80100
add_combine_float,2750000000,1375000000,12500,27500,577406
mult_combine_float,2750000000,1375000000,12500,27500,652436
div_combine_float,2750000000,1375000000,12500,27500,661517
add_combine_float,2750000000,1375000000,12500,27500,519152
mult_combine_float,2750000000,1375000000,12500,27500,516048
div_combine_float,2750000000,1375000000,12500,27500,558561
add_combine_float,2750000000,1375000000,12500,27500,443424
mult_combine_float,2750000000,1375000000,12500,27500,525172
div_combine_float,2750000000,1375000000,12500,27500,542891
add_combine_float,0,0,12500,27500,36615
mult_combine_float,0,0,12500,27500,33797
div_combine_float,0,0,12500,27500,38887
add_combine_int,0,0,12500,27500,34679
mult_combine_int,0,0,12500,27500,34591
div_combine_int,0,0,12500,27500,34924
add_combine_int,0,0,12500,27500,43715
mult_combine_int,0,0,12500,27500,41826
div_combine_int,0,0,12500,27500,44514
add_combine_int,2750000000,1375000000,12500,27500,577810
mult_combine_int,2750000000,1375000000,12500,27500,652169
div_combine_int,2750000000,1375000000,12500,27500,659454
add_combine_int,2750000000,1375000000,12500,27500,533274
mult_combine_int,2750000000,1375000000,12500,27500,515638
div_combine_int,2750000000,1375000000,12500,27500,532284
add_combine_int,2750000000,1375000000,12500,27500,443776
mult_combine_int,2750000000,1375000000,12500,27500,525160
div_combine_int,2750000000,1375000000,12500,27500,534900
add_combine_int,0,0,12500,27500,36317
mult_combine_int,0,0,12500,27500,34107
div_combine_int,0,0,12500,27500,34808
add_combine_long,0,0,12500,27500,57139
mult_combine_long,0,0,12500,27500,56926
div_combine_long,0,0,12500,27500,57654
add_combine_long,0,0,12500,27500,56631
mult_combine_long,0,0,12500,27500,56385
div_combine_long,0,0,12500,27500,119300
add_combine_long,5500000000,2750000000,12500,27500,1031028
mult_combine_long,5500000000,2750000000,12500,27500,1139293
div_combine_long,5500000000,2750000000,12500,27500,1159996
add_combine_long,5500000000,2750000000,12500,27500,1015858
mult_combine_long,5500000000,2750000000,12500,27500,1011230
div_combine_long,5500000000,2750000000,12500,27500,1078767
add_combine_long,5500000000,2750000000,12500,27500,886176
mult_combine_long,5500000000,2750000000,12500,27500,1037382
div_combine_long,5500000000,2750000000,12500,27500,1038771
add_combine_long,0,0,12500,27500,58523
mult_combine_long,0,0,12500,27500,56404
div_combine_long,0,0,12500,27500,57004
add_combine_double,0,0,12500,30000,63261
mult_combine_double,0,0,12500,30000,63107
div_combine_double,0,0,12500,30000,64049
add_combine_double,0,0,12500,30000,62882
mult_combine_double,0,0,12500,30000,84697
div_combine_double,0,0,12500,30000,96266
add_combine_double,6000000000,3000000000,12500,30000,1073082
mult_combine_double,6000000000,3000000000,12500,30000,1231439
div_combine_double,6000000000,3000000000,12500,30000,1255196
add_combine_double,6000000000,3000000000,12500,30000,1120618
mult_combine_double,6000000000,3000000000,12500,30000,1110966
div_combine_double,6000000000,3000000000,12500,30000,1143975
add_combine_double,6000000000,3000000000,12500,30000,1505803
mult_combine_double,6000000000,3000000000,12500,30000,1132020
div_combine_double,6000000000,3000000000,12500,30000,1135330
add_combine_double,0,0,12500,30000,65678
mult_combine_double,0,0,12500,30000,63342
div_combine_double,0,0,12500,30000,64254
add_combine_float,0,0,12500,30000,36091
mult_combine_float,0,0,12500,30000,36043
div_combine_float,0,0,12500,30000,39565
add_combine_float,0,0,12500,30000,48116
mult_combine_float,0,0,12500,30000,46621
div_combine_float,0,0,12500,30000,90323
add_combine_float,3000000000,1500000000,12500,30000,618336
mult_combine_float,3000000000,1500000000,12500,30000,696604
div_combine_float,3000000000,1500000000,12500,30000,713129
add_combine_float,3000000000,1500000000,12500,30000,579400
mult_combine_float,3000000000,1500000000,12500,30000,573232
div_combine_float,3000000000,1500000000,12500,30000,606778
add_combine_float,3000000000,1500000000,12500,30000,486823
mult_combine_float,3000000000,1500000000,12500,30000,575585
div_combine_float,3000000000,1500000000,12500,30000,581676
add_combine_float,0,0,12500,30000,38129
mult_combine_float,0,0,12500,30000,35925
div_combine_float,0,0,12500,30000,38781
add_combine_int,0,0,12500,30000,36244
mult_combine_int,0,0,12500,30000,35941
div_combine_int,0,0,12500,30000,36608
add_combine_int,0,0,12500,30000,48329
mult_combine_int,0,0,12500,30000,46568
div_combine_int,0,0,12500,30000,49072
add_combine_int,3000000000,1500000000,12500,30000,613550
mult_combine_int,3000000000,1500000000,12500,30000,695988
div_combine_int,3000000000,1500000000,12500,30000,710167
add_combine_int,3000000000,1500000000,12500,30000,575825
mult_combine_int,3000000000,1500000000,12500,30000,572853
div_combine_int,3000000000,1500000000,12500,30000,567948
add_combine_int,3000000000,1500000000,12500,30000,487986
mult_combine_int,3000000000,1500000000,12500,30000,574557
div_combine_int,3000000000,1500000000,12500,30000,578008
add_combine_int,0,0,12500,30000,40384
mult_combine_int,0,0,12500,30000,36090
div_combine_int,0,0,12500,30000,36428
add_combine_long,0,0,12500,30000,62885
mult_combine_long,0,0,12500,30000,63031
div_combine_long,0,0,12500,30000,63130
add_combine_long,0,0,12500,30000,63502
mult_combine_long,0,0,12500,30000,62129
div_combine_long,0,0,12500,30000,129477
add_combine_long,6000000000,3000000000,12500,30000,1073170
mult_combine_long,6000000000,3000000000,12500,30000,1229279
div_combine_long,6000000000,3000000000,12500,30000,1252160
add_combine_long,6000000000,3000000000,12500,30000,1111028
mult_combine_long,6000000000,3000000000,12500,30000,1114335
div_combine_long,6000000000,3000000000,12500,30000,1174797
add_combine_long,6000000000,3000000000,12500,30000,1527838
mult_combine_long,6000000000,3000000000,12500,30000,1132366
div_combine_long,6000000000,3000000000,12500,30000,1135360
add_combine_long,0,0,12500,30000,65488
mult_combine_long,0,0,12500,30000,63192
div_combine_long,0,0,12500,30000,63505
add_combine_double,0,0,12500,32500,67780
mult_combine_double,0,0,12500,32500,67762
div_combine_double,0,0,12500,32500,69077
add_combine_double,0,0,12500,32500,69081
mult_combine_double,0,0,12500,32500,67627
div_combine_double,0,0,12500,32500,103762
add_combine_double,6500000000,3250000000,12500,32500,1858841
mult_combine_double,6500000000,3250000000,12500,32500,1435235
div_combine_double,6500000000,3250000000,12500,32500,1437131
add_combine_double,6500000000,3250000000,12500,32500,1203629
mult_combine_double,6500000000,3250000000,12500,32500,1202856
div_combine_double,6500000000,3250000000,12500,32500,1236004
add_combine_double,6500000000,3250000000,12500,32500,1623159
mult_combine_double,6500000000,3250000000,12500,32500,1226025
div_combine_double,6500000000,3250000000,12500,32500,1223418
add_combine_double,0,0,12500,32500,68597
mult_combine_double,0,0,12500,32500,66049
div_combine_double,0,0,12500,32500,69160
add_combine_float,0,0,12500,32500,41306
mult_combine_float,0,0,12500,32500,41136
div_combine_float,0,0,12500,32500,44200
add_combine_float,0,0,12500,32500,53138
mult_combine_float,0,0,12500,32500,51292
div_combine_float,0,0,12500,32500,95368
add_combine_float,3250000000,1625000000,12500,32500,653829
mult_combine_float,3250000000,1625000000,12500,32500,742922
div_combine_float,3250000000,1625000000,12500,32500,756782
add_combine_float,3250000000,1625000000,12500,32500,617670
mult_combine_float,3250000000,1625000000,12500,32500,650581
div_combine_float,3250000000,1625000000,12500,32500,654380
add_combine_float,3250000000,1625000000,12500,32500,531924
mult_combine_float,3250000000,1625000000,12500,32500,619758
div_combine_float,3250000000,1625000000,12500,32500,625059
add_combine_float,0,0,12500,32500,42937
mult_combine_float,0,0,12500,32500,40187
div_combine_float,0,0,12500,32500,46542
add_combine_int,0,0,12500,32500,41553
mult_combine_int,0,0,12500,32500,41553
div_combine_int,0,0,12500,32500,41650
add_combine_int,0,0,12500,32500,53044
mult_combine_int,0,0,12500,32500,51267
div_combine_int,0,0,12500,32500,54756
add_combine_int,3250000000,1625000000,12500,32500,653102
mult_combine_int,3250000000,1625000000,12500,32500,743498
div_combine_int,3250000000,1625000000,12500,32500,754638
add_combine_int,3250000000,1625000000,12500,32500,615040
mult_combine_int,3250000000,1625000000,12500,32500,614062
div_combine_int,3250000000,1625000000,12500,32500,621811
add_combine_int,3250000000,1625000000,12500,32500,531215
mult_combine_int,3250000000,1625000000,12500,32500,619150
div_combine_int,3250000000,1625000000,12500,32500,620527
add_combine_int,0,0,12500,32500,42806
mult_combine_int,0,0,12500,32500,40086
div_combine_int,0,0,12500,32500,41284
add_combine_long,0,0,12500,32500,67891
mult_combine_long,0,0,12500,32500,67833
div_combine_long,0,0,12500,32500,68158
add_combine_long,0,0,12500,32500,69169
mult_combine_long,0,0,12500,32500,68447
div_combine_long,0,0,12500,32500,139637
add_combine_long,6500000000,3250000000,12500,32500,1860757
mult_combine_long,6500000000,3250000000,12500,32500,1432614
div_combine_long,6500000000,3250000000,12500,32500,1436489
add_combine_long,6500000000,3250000000,12500,32500,1234476
mult_combine_long,6500000000,3250000000,12500,32500,1207173
div_combine_long,6500000000,3250000000,12500,32500,1272716
add_combine_long,6500000000,3250000000,12500,32500,1643479
mult_combine_long,6500000000,3250000000,12500,32500,1224978
div_combine_long,6500000000,3250000000,12500,32500,1224255
add_combine_long,0,0,12500,32500,68546
mult_combine_long,0,0,12500,32500,66261
div_combine_long,0,0,12500,32500,67085
add_combine_double,0,0,12500,35000,72095
mult_combine_double,0,0,12500,35000,72237
div_combine_double,0,0,12500,35000,74830
add_combine_double,0,0,12500,35000,76026
mult_combine_double,0,0,12500,35000,74452
div_combine_double,0,0,12500,35000,111116
add_combine_double,7000000000,3500000000,12500,35000,1226918
mult_combine_double,7000000000,3500000000,12500,35000,1410953
div_combine_double,7000000000,3500000000,12500,35000,1454970
add_combine_double,7000000000,3500000000,12500,35000,1299669
mult_combine_double,7000000000,3500000000,12500,35000,1301438
div_combine_double,7000000000,3500000000,12500,35000,1332054
add_combine_double,7000000000,3500000000,12500,35000,1787344
mult_combine_double,7000000000,3500000000,12500,35000,1321190
div_combine_double,7000000000,3500000000,12500,35000,1321539
add_combine_double,0,0,12500,35000,75466
mult_combine_double,0,0,12500,35000,73178
div_combine_double,0,0,12500,35000,75488
add_combine_float,0,0,12500,35000,41698
mult_combine_float,0,0,12500,35000,41704
div_combine_float,0,0,12500,35000,46069
add_combine_float,0,0,12500,35000,57839
mult_combine_float,0,0,12500,35000,56171
div_combine_float,0,0,12500,35000,100011
add_combine_float,3500000000,1750000000,12500,35000,694665
mult_combine_float,3500000000,1750000000,12500,35000,787090
div_combine_float,3500000000,1750000000,12500,35000,809143
add_combine_float,3500000000,1750000000,12500,35000,665168
mult_combine_float,3500000000,1750000000,12500,35000,670892
div_combine_float,3500000000,1750000000,12500,35000,706050
add_combine_float,3500000000,1750000000,12500,35000,573199
mult_combine_float,3500000000,1750000000,12500,35000,668757
div_combine_float,3500000000,1750000000,12500,35000,673234
add_combine_float,0,0,12500,35000,44458
mult_combine_float,0,0,12500,35000,41894
div_combine_float,0,0,12500,35000,46669
add_combine_int,0,0,12500,35000,41713
mult_combine_int,0,0,12500,35000,41545
div_combine_int,0,0,12500,35000,42590
add_combine_int,0,0,12500,35000,57614
mult_combine_int,0,0,12500,35000,55969
div_combine_int,0,0,12500,35000,59285
add_combine_int,3500000000,1750000000,12500,35000,693047
mult_combine_int,3500000000,1750000000,12500,35000,786873
div_combine_int,3500000000,1750000000,12500,35000,801468
add_combine_int,3500000000,1750000000,12500,35000,663743
mult_combine_int,3500000000,1750000000,12500,35000,661475
div_combine_int,3500000000,1750000000,12500,35000,664759
add_combine_int,3500000000,1750000000,12500,35000,572588
mult_combine_int,3500000000,1750000000,12500,35000,668863
div_combine_int,3500000000,1750000000,12500,35000,669261
add_combine_int,0,0,12500,35000,46724
mult_combine_int,0,0,12500,35000,41900
div_combine_int,0,0,12500,35000,42674
add_combine_long,0,0,12500,35000,73533
mult_combine_long,0,0,12500,35000,73608
div_combine_long,0,0,12500,35000,74031
add_combine_long,0,0,12500,35000,76143
mult_combine_long,0,0,12500,35000,74789
div_combine_long,0,0,12500,35000,149966
add_combine_long,7000000000,3500000000,12500,35000,1224110
mult_combine_long,7000000000,3500000000,12500,35000,1410802
div_combine_long,7000000000,3500000000,12500,35000,1417945
add_combine_long,7000000000,3500000000,12500,35000,1299391
mult_combine_long,7000000000,3500000000,12500,35000,1296330
div_combine_long,7000000000,3500000000,12500,35000,1371099
add_combine_long,7000000000,3500000000,12500,35000,1803171
mult_combine_long,7000000000,3500000000,12500,35000,1319934
div_combine_long,7000000000,3500000000,12500,35000,1317021
add_combine_long,0,0,12500,35000,75622
mult_combine_long,0,0,12500,35000,73272
div_combine_long,0,0,12500,35000,73699
add_combine_double,0,0,12500,37500,79047
mult_combine_double,0,0,12500,37500,79043
div_combine_double,0,0,12500,37500,80828
add_combine_double,0,0,12500,37500,82539
mult_combine_double,0,0,12500,37500,80942
div_combine_double,0,0,12500,37500,118605
add_combine_double,7500000000,3750000000,12500,37500,1301877
mult_combine_double,7500000000,3750000000,12500,37500,1501721
div_combine_double,7500000000,3750000000,12500,37500,1512296
add_combine_double,7500000000,3750000000,12500,37500,1391266
mult_combine_double,7500000000,3750000000,12500,37500,1390155
div_combine_double,7500000000,3750000000,12500,37500,1428034
add_combine_double,7500000000,3750000000,12500,37500,1882438
mult_combine_double,7500000000,3750000000,12500,37500,1414437
div_combine_double,7500000000,3750000000,12500,37500,1412105
add_combine_double,0,0,12500,37500,80717
mult_combine_double,0,0,12500,37500,78477
div_combine_double,0,0,12500,37500,78205
add_combine_float,0,0,12500,37500,47288
mult_combine_float,0,0,12500,37500,47276
div_combine_float,0,0,12500,37500,50573
add_combine_float,0,0,12500,37500,62592
mult_combine_float,0,0,12500,37500,61262
div_combine_float,0,0,12500,37500,106606
add_combine_float,3750000000,1875000000,12500,37500,732407
mult_combine_float,3750000000,1875000000,12500,37500,834861
div_combine_float,3750000000,1875000000,12500,37500,855104
add_combine_float,3750000000,1875000000,12500,37500,714056
mult_combine_float,3750000000,1875000000,12500,37500,727067
div_combine_float,3750000000,1875000000,12500,37500,759072
add_combine_float,3750000000,1875000000,12500,37500,631537
mult_combine_float,3750000000,1875000000,12500,37500,712691
