Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,16,96,1,8,3,3,1172024,1.1720
GPU0,static,1,589824,18432,1000,1,16,96,1,8,3,3,674466224,674.4662
GPU2,static,1,589824,18432,1000,1,16,96,1,8,3,3,1348369859,1348.3699
GPU3,static,1,589824,18432,1000,1,16,96,1,8,3,3,1348690495,1348.6905
GPU1,static,1,589824,18432,1000,1,16,96,1,8,3,3,1351533938,1351.5339
GPU5,static,1,589824,18432,1000,1,16,96,1,8,3,3,1351640251,1351.6403
GPU4,static,1,589824,18432,1000,1,16,96,1,8,3,3,1351805255,1351.8053
GPU3,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,674123577,674.1236
GPU2,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,674306396,674.3064
GPU0,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,674379237,674.3792
GPU1,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,677040706,677.0407
GPU5,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,677124223,677.1242
GPU4,dynamic,1,589824,18432,1000,1,16,96,1,8,3,3,677411480,677.4115
GPU2,guided,1,589824,18432,1000,1,16,96,1,8,3,3,674115180,674.1152
GPU3,guided,1,589824,18432,1000,1,16,96,1,8,3,3,674218494,674.2185
GPU0,guided,1,589824,18432,1000,1,16,96,1,8,3,3,674306584,674.3066
GPU1,guided,1,589824,18432,1000,1,16,96,1,8,3,3,677023817,677.0238
GPU5,guided,1,589824,18432,1000,1,16,96,1,8,3,3,677149346,677.1493
GPU4,guided,1,589824,18432,1000,1,16,96,1,8,3,3,677500782,677.5008
GPU2,static,2,589824,18432,1000,1,16,96,1,8,3,3,42358005,42.3580
GPU3,static,2,589824,18432,1000,1,16,96,1,8,3,3,42371136,42.3711
GPU0,static,2,589824,18432,1000,1,16,96,1,8,3,3,42377118,42.3771
GPU1,static,2,589824,18432,1000,1,16,96,1,8,3,3,42497505,42.4975
