Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,32,16,80,8,3,3,3137942,3.1379
GPU0,static,1,15728640,491520,100,1,32,16,80,8,3,3,1796754067,1796.7541
GPU4,static,1,15728640,491520,100,1,32,16,80,8,3,3,3593337133,3593.3371
GPU5,static,1,15728640,491520,100,1,32,16,80,8,3,3,3593506695,3593.5067
GPU3,static,1,15728640,491520,100,1,32,16,80,8,3,3,3593603287,3593.6033
GPU1,static,1,15728640,491520,100,1,32,16,80,8,3,3,3593766383,3593.7664
GPU2,static,1,15728640,491520,100,1,32,16,80,8,3,3,3593787699,3593.7877
GPU4,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1796561533,1796.5615
GPU0,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1796594107,1796.5941
GPU5,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1796659014,1796.6590
GPU3,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1796819140,1796.8191
GPU2,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1797012170,1797.0122
GPU1,dynamic,1,15728640,491520,100,1,32,16,80,8,3,3,1797069552,1797.0696
GPU4,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1796561355,1796.5614
GPU0,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1796586551,1796.5866
GPU5,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1796706204,1796.7062
GPU3,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1796871602,1796.8716
GPU2,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1797020978,1797.0210
GPU1,guided,1,15728640,491520,100,1,32,16,80,8,3,3,1797042734,1797.0427
