Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,10,96,80,64,16,8,3,3,2539295,2.5393
GPU0,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,371904792,371.9048
GPU5,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,739980107,739.9801
GPU4,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,740049038,740.0490
GPU2,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,740392822,740.3928
GPU3,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,742011444,742.0114
GPU1,static,1,3019898880,94371840,10,96,80,64,16,8,3,3,742442843,742.4428
GPU5,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,368561024,368.5610
GPU2,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,368928333,368.9283
GPU4,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,368948200,368.9482
GPU3,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,370569510,370.5695
GPU0,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,370965294,370.9653
GPU1,dynamic,1,3019898880,94371840,10,96,80,64,16,8,3,3,370965681,370.9657
GPU5,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,368625344,368.6253
GPU2,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,368784991,368.7850
GPU4,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,368850275,368.8503
GPU3,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,370614352,370.6144
GPU1,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,370801927,370.8019
GPU0,guided,1,3019898880,94371840,10,96,80,64,16,8,3,3,370920621,370.9206
GPU1,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5304195,5.3042
GPU3,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5313070,5.3131
GPU2,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5381765,5.3818
GPU0,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5405285,5.4053
GPU4,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5405576,5.4056
GPU5,static,2,3019898880,94371840,10,96,80,64,16,8,3,3,5411709,5.4117
GPU1,dynamic,2,3019898880,94371840,10,96,80,64,16,8,3,3,5255337,5.2553
