Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,32,96,1,48,4,3,3,3634979,3.6350
GPU0,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038780836,1038.7808
GPU2,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,2077866960,2077.8670
GPU1,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,2078027645,2078.0276
GPU4,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,2078335435,2078.3354
GPU5,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,2079106995,2079.1070
GPU3,static,1,28311552,1769472,1000,32,96,1,48,4,3,3,2081772041,2081.7720
GPU0,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038144301,1038.1443
GPU4,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038305763,1038.3058
GPU2,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038403403,1038.4034
GPU5,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1039831905,1039.8319
GPU1,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1041546976,1041.5470
GPU3,dynamic,1,28311552,1769472,1000,32,96,1,48,4,3,3,1042564975,1042.5650
GPU1,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038002151,1038.0022
GPU2,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038351976,1038.3520
GPU0,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1038665991,1038.6660
GPU4,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1039038286,1039.0383
GPU5,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1039941977,1039.9420
GPU3,guided,1,28311552,1769472,1000,32,96,1,48,4,3,3,1041657665,1041.6577
GPU5,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11153837,11.1538
GPU4,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11157012,11.1570
GPU3,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11173353,11.1734
GPU0,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11199222,11.1992
GPU1,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11231001,11.2310
GPU2,static,2,28311552,1769472,1000,32,96,1,48,4,3,3,11239282,11.2393
GPU0,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11163434,11.1634
GPU5,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11166923,11.1669
GPU4,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11170519,11.1705
GPU3,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11184678,11.1847
GPU2,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11191423,11.1914
GPU1,dynamic,2,28311552,1769472,1000,32,96,1,48,4,3,3,11214963,11.2150
GPU3,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11151669,11.1517
GPU5,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11169140,11.1691
GPU4,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11173403,11.1734
GPU0,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11177224,11.1772
GPU2,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11191452,11.1915
GPU1,guided,2,28311552,1769472,1000,32,96,1,48,4,3,3,11224813,11.2248
GPU5,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11150441,11.1504
GPU2,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11157734,11.1577
GPU0,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11161574,11.1616
GPU3,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11171662,11.1717
GPU4,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11174377,11.1744
GPU1,static,3,28311552,1769472,1000,32,96,1,48,4,3,3,11211227,11.2112
GPU5,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11147021,11.1470
GPU2,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11160380,11.1604
GPU4,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11165307,11.1653
GPU0,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11166679,11.1667
GPU3,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11171226,11.1712
GPU1,dynamic,3,28311552,1769472,1000,32,96,1,48,4,3,3,11207648,11.2076
GPU4,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11142583,11.1426
GPU5,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11158648,11.1586
GPU0,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11160332,11.1603
GPU3,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11168789,11.1688
GPU2,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11191510,11.1915
GPU1,guided,3,28311552,1769472,1000,32,96,1,48,4,3,3,11223173,11.2232
GPU0,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1272548,1.2725
GPU1,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1283330,1.2833
GPU4,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1290953,1.2910
GPU3,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1295591,1.2956
GPU2,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1299271,1.2993
GPU5,static,4,28311552,1769472,1000,32,96,1,48,4,3,3,1300269,1.3003
GPU0,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1133804,1.1338
GPU4,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1139135,1.1391
GPU2,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1140710,1.1407
GPU5,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1141829,1.1418
GPU1,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1141916,1.1419
GPU3,dynamic,4,28311552,1769472,1000,32,96,1,48,4,3,3,1142407,1.1424
GPU2,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158083,1.1581
GPU1,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158347,1.1583
GPU4,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158442,1.1584
GPU3,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158713,1.1587
GPU5,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158797,1.1588
GPU0,guided,4,28311552,1769472,1000,32,96,1,48,4,3,3,1158890,1.1589
