Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,32,32,48,2,3,3,1612642,1.6126
GPU0,static,1,4718592,589824,100,1,32,32,48,2,3,3,569885179,569.8852
GPU1,static,1,4718592,589824,100,1,32,32,48,2,3,3,1139631950,1139.6319
GPU2,static,1,4718592,589824,100,1,32,32,48,2,3,3,1139670770,1139.6708
GPU5,static,1,4718592,589824,100,1,32,32,48,2,3,3,1139672075,1139.6721
GPU4,static,1,4718592,589824,100,1,32,32,48,2,3,3,1139693662,1139.6937
GPU3,static,1,4718592,589824,100,1,32,32,48,2,3,3,1142857467,1142.8575
GPU0,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,569739316,569.7393
GPU5,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,569743531,569.7435
GPU1,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,569745131,569.7451
GPU2,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,569750185,569.7502
GPU4,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,569762226,569.7622
GPU3,dynamic,1,4718592,589824,100,1,32,32,48,2,3,3,572911931,572.9119
GPU0,guided,1,4718592,589824,100,1,32,32,48,2,3,3,569734108,569.7341
GPU5,guided,1,4718592,589824,100,1,32,32,48,2,3,3,569757409,569.7574
GPU1,guided,1,4718592,589824,100,1,32,32,48,2,3,3,569757637,569.7576
GPU4,guided,1,4718592,589824,100,1,32,32,48,2,3,3,569762673,569.7627
GPU2,guided,1,4718592,589824,100,1,32,32,48,2,3,3,569773817,569.7738
GPU3,guided,1,4718592,589824,100,1,32,32,48,2,3,3,572914158,572.9142
GPU0,static,2,4718592,589824,100,1,32,32,48,2,3,3,17979057,17.9791
GPU4,static,2,4718592,589824,100,1,32,32,48,2,3,3,17984877,17.9849
GPU2,static,2,4718592,589824,100,1,32,32,48,2,3,3,17985097,17.9851
GPU1,static,2,4718592,589824,100,1,32,32,48,2,3,3,17994455,17.9945
GPU5,static,2,4718592,589824,100,1,32,32,48,2,3,3,18001558,18.0016
GPU3,static,2,4718592,589824,100,1,32,32,48,2,3,3,18055965,18.0560
GPU1,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,17948119,17.9481
GPU2,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,17950240,17.9502
GPU4,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,17950805,17.9508
GPU0,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,17950936,17.9509
GPU5,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,17951142,17.9511
GPU3,dynamic,2,4718592,589824,100,1,32,32,48,2,3,3,18049286,18.0493
GPU0,guided,2,4718592,589824,100,1,32,32,48,2,3,3,17950126,17.9501
GPU4,guided,2,4718592,589824,100,1,32,32,48,2,3,3,17950940,17.9509
GPU1,guided,2,4718592,589824,100,1,32,32,48,2,3,3,17951168,17.9512
GPU2,guided,2,4718592,589824,100,1,32,32,48,2,3,3,17951500,17.9515
GPU5,guided,2,4718592,589824,100,1,32,32,48,2,3,3,17951613,17.9516
GPU3,guided,2,4718592,589824,100,1,32,32,48,2,3,3,18052265,18.0523
GPU1,static,3,4718592,589824,100,1,32,32,48,2,3,3,590312,0.5903
GPU0,static,3,4718592,589824,100,1,32,32,48,2,3,3,592714,0.5927
GPU4,static,3,4718592,589824,100,1,32,32,48,2,3,3,594266,0.5943
GPU2,static,3,4718592,589824,100,1,32,32,48,2,3,3,594490,0.5945
GPU5,static,3,4718592,589824,100,1,32,32,48,2,3,3,594604,0.5946
GPU3,static,3,4718592,589824,100,1,32,32,48,2,3,3,596693,0.5967
GPU2,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,588105,0.5881
GPU1,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,588607,0.5886
GPU4,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,589869,0.5899
GPU0,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,590301,0.5903
GPU5,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,590410,0.5904
GPU3,dynamic,3,4718592,589824,100,1,32,32,48,2,3,3,591871,0.5919
GPU1,guided,3,4718592,589824,100,1,32,32,48,2,3,3,588663,0.5887
GPU2,guided,3,4718592,589824,100,1,32,32,48,2,3,3,589721,0.5897
GPU4,guided,3,4718592,589824,100,1,32,32,48,2,3,3,590485,0.5905
GPU5,guided,3,4718592,589824,100,1,32,32,48,2,3,3,590940,0.5909
GPU0,guided,3,4718592,589824,100,1,32,32,48,2,3,3,591065,0.5911
GPU3,guided,3,4718592,589824,100,1,32,32,48,2,3,3,591274,0.5913
GPU0,static,4,4718592,589824,100,1,32,32,48,2,3,3,21847,0.0218
GPU4,static,4,4718592,589824,100,1,32,32,48,2,3,3,22571,0.0226
GPU3,static,4,4718592,589824,100,1,32,32,48,2,3,3,24587,0.0246
GPU1,static,4,4718592,589824,100,1,32,32,48,2,3,3,24806,0.0248
GPU2,static,4,4718592,589824,100,1,32,32,48,2,3,3,25134,0.0251
GPU5,static,4,4718592,589824,100,1,32,32,48,2,3,3,25244,0.0252
GPU2,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,32909,0.0329
GPU5,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,34306,0.0343
GPU1,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,35009,0.0350
GPU0,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,36233,0.0362
GPU3,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,36454,0.0365
GPU4,dynamic,4,4718592,589824,100,1,32,32,48,2,3,3,36570,0.0366
GPU4,guided,4,4718592,589824,100,1,32,32,48,2,3,3,34223,0.0342
GPU2,guided,4,4718592,589824,100,1,32,32,48,2,3,3,35131,0.0351
GPU0,guided,4,4718592,589824,100,1,32,32,48,2,3,3,36048,0.0360
GPU1,guided,4,4718592,589824,100,1,32,32,48,2,3,3,36574,0.0366
GPU5,guided,4,4718592,589824,100,1,32,32,48,2,3,3,36691,0.0367
GPU3,guided,4,4718592,589824,100,1,32,32,48,2,3,3,36807,0.0368
