Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,100,1,16,48,16,8,3,3,965875,0.9659
GPU0,static,1,4718592,147456,100,1,16,48,16,8,3,3,541349912,541.3499
GPU2,static,1,4718592,147456,100,1,16,48,16,8,3,3,1080362886,1080.3629
GPU4,static,1,4718592,147456,100,1,16,48,16,8,3,3,1080379425,1080.3794
GPU1,static,1,4718592,147456,100,1,16,48,16,8,3,3,1080388759,1080.3888
GPU3,static,1,4718592,147456,100,1,16,48,16,8,3,3,1080437718,1080.4377
GPU5,static,1,4718592,147456,100,1,16,48,16,8,3,3,1080457804,1080.4578
GPU1,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,538984008,538.9840
GPU2,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,538991126,538.9911
GPU4,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,539007937,539.0079
GPU5,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,539052011,539.0520
GPU3,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,539081895,539.0819
GPU0,dynamic,1,4718592,147456,100,1,16,48,16,8,3,3,541193308,541.1933
GPU1,guided,1,4718592,147456,100,1,16,48,16,8,3,3,539006062,539.0061
GPU2,guided,1,4718592,147456,100,1,16,48,16,8,3,3,539017118,539.0171
GPU4,guided,1,4718592,147456,100,1,16,48,16,8,3,3,539033850,539.0339
GPU3,guided,1,4718592,147456,100,1,16,48,16,8,3,3,539096091,539.0961
GPU5,guided,1,4718592,147456,100,1,16,48,16,8,3,3,539125156,539.1252
GPU5,guided,1,4718592,147456,100,1,16,48,16,8,3,3,541488324,541.4883
GPU1,static,2,4718592,147456,100,1,16,48,16,8,3,3,33845025,33.8450
GPU0,static,2,4718592,147456,100,1,16,48,16,8,3,3,33846847,33.8468
GPU3,static,2,4718592,147456,100,1,16,48,16,8,3,3,33850248,33.8502
GPU2,static,2,4718592,147456,100,1,16,48,16,8,3,3,33854993,33.8550
GPU4,static,2,4718592,147456,100,1,16,48,16,8,3,3,33857399,33.8574
GPU5,static,2,4718592,147456,100,1,16,48,16,8,3,3,34008985,34.0090
GPU0,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33827449,33.8274
GPU3,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33830311,33.8303
GPU1,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33831299,33.8313
GPU4,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33837353,33.8374
GPU2,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33841385,33.8414
GPU5,dynamic,2,4718592,147456,100,1,16,48,16,8,3,3,33989377,33.9894
GPU0,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33827409,33.8274
GPU3,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33830330,33.8303
GPU1,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33830945,33.8309
GPU2,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33835896,33.8359
GPU4,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33837657,33.8377
GPU5,guided,2,4718592,147456,100,1,16,48,16,8,3,3,33989141,33.9891
GPU3,static,3,4718592,147456,100,1,16,48,16,8,3,3,727151,0.7272
GPU0,static,3,4718592,147456,100,1,16,48,16,8,3,3,728167,0.7282
GPU2,static,3,4718592,147456,100,1,16,48,16,8,3,3,729283,0.7293
GPU4,static,3,4718592,147456,100,1,16,48,16,8,3,3,729602,0.7296
GPU1,static,3,4718592,147456,100,1,16,48,16,8,3,3,729690,0.7297
GPU5,static,3,4718592,147456,100,1,16,48,16,8,3,3,730839,0.7308
GPU0,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,728824,0.7288
GPU3,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,729982,0.7300
GPU1,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,730449,0.7304
GPU4,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,730536,0.7305
GPU2,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,730980,0.7310
GPU5,dynamic,3,4718592,147456,100,1,16,48,16,8,3,3,731565,0.7316
GPU3,guided,3,4718592,147456,100,1,16,48,16,8,3,3,727385,0.7274
GPU0,guided,3,4718592,147456,100,1,16,48,16,8,3,3,728705,0.7287
GPU4,guided,3,4718592,147456,100,1,16,48,16,8,3,3,729948,0.7299
GPU2,guided,3,4718592,147456,100,1,16,48,16,8,3,3,730769,0.7308
GPU1,guided,3,4718592,147456,100,1,16,48,16,8,3,3,730923,0.7309
GPU5,guided,3,4718592,147456,100,1,16,48,16,8,3,3,731824,0.7318
GPU1,static,4,4718592,147456,100,1,16,48,16,8,3,3,54413,0.0544
GPU0,static,4,4718592,147456,100,1,16,48,16,8,3,3,54940,0.0549
GPU2,static,4,4718592,147456,100,1,16,48,16,8,3,3,55145,0.0551
GPU5,static,4,4718592,147456,100,1,16,48,16,8,3,3,55668,0.0557
GPU3,static,4,4718592,147456,100,1,16,48,16,8,3,3,56019,0.0560
GPU4,static,4,4718592,147456,100,1,16,48,16,8,3,3,56174,0.0562
GPU4,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,52884,0.0529
GPU0,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,53479,0.0535
GPU2,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,54289,0.0543
GPU3,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,55109,0.0551
GPU5,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,55425,0.0554
GPU1,dynamic,4,4718592,147456,100,1,16,48,16,8,3,3,55788,0.0558
GPU3,guided,4,4718592,147456,100,1,16,48,16,8,3,3,52843,0.0528
GPU0,guided,4,4718592,147456,100,1,16,48,16,8,3,3,53398,0.0534
GPU2,guided,4,4718592,147456,100,1,16,48,16,8,3,3,54194,0.0542
GPU1,guided,4,4718592,147456,100,1,16,48,16,8,3,3,55383,0.0554
GPU5,guided,4,4718592,147456,100,1,16,48,16,8,3,3,55542,0.0555
GPU4,guided,4,4718592,147456,100,1,16,48,16,8,3,3,55628,0.0556
