Device,scheduling,collapse,mem_to,mem_from,COUNT,LA,LB,LC,LD,LE,M,N,runtime(us),runtime(s)
CPU,0,0,1000,1,1,16,80,8,3,3,995130,0.9951
GPU0,static,1,491520,15360,1000,1,1,16,80,8,3,3,562048785,562.0488
GPU1,static,1,491520,15360,1000,1,1,16,80,8,3,3,1123523780,1123.5238
GPU3,static,1,491520,15360,1000,1,1,16,80,8,3,3,1123558244,1123.5582
GPU2,static,1,491520,15360,1000,1,1,16,80,8,3,3,1123623154,1123.6232
GPU5,static,1,491520,15360,1000,1,1,16,80,8,3,3,1124937499,1124.9375
GPU4,static,1,491520,15360,1000,1,1,16,80,8,3,3,1126274317,1126.2743
GPU3,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,561471634,561.4716
GPU1,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,561492461,561.4925
GPU2,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,561638043,561.6380
GPU0,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,561656351,561.6564
GPU5,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,563082523,563.0825
GPU4,dynamic,1,491520,15360,1000,1,1,16,80,8,3,3,564077294,564.0773
GPU1,guided,1,491520,15360,1000,1,1,16,80,8,3,3,561443463,561.4435
GPU3,guided,1,491520,15360,1000,1,1,16,80,8,3,3,561457958,561.4580
GPU2,guided,1,491520,15360,1000,1,1,16,80,8,3,3,561574346,561.5743
GPU0,guided,1,491520,15360,1000,1,1,16,80,8,3,3,561642189,561.6422
GPU5,guided,1,491520,15360,1000,1,1,16,80,8,3,3,562998653,562.9987
GPU4,guided,1,491520,15360,1000,1,1,16,80,8,3,3,564167907,564.1679
GPU3,static,2,491520,15360,1000,1,1,16,80,8,3,3,561440887,561.4409
GPU1,static,2,491520,15360,1000,1,1,16,80,8,3,3,561479631,561.4796
GPU2,static,2,491520,15360,1000,1,1,16,80,8,3,3,561574038,561.5740
GPU0,static,2,491520,15360,1000,1,1,16,80,8,3,3,561697224,561.6972
GPU5,static,2,491520,15360,1000,1,1,16,80,8,3,3,563134585,563.1346
GPU4,static,2,491520,15360,1000,1,1,16,80,8,3,3,564150978,564.1510
GPU1,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,561472086,561.4721
GPU3,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,561480136,561.4801
GPU2,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,561581909,561.5819
GPU0,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,561596671,561.5967
GPU5,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,563253244,563.2532
GPU4,dynamic,2,491520,15360,1000,1,1,16,80,8,3,3,564149790,564.1498
